state,pollster,sponsors,pollster_rating_id,fte_grade,sample_size,methodology,start_date,end_date,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,notes,url,stage,answer,candidate_name,candidate_party,pct
North Carolina,ABC News/The Washington Post,The Washington Post,3,A+,646,Live Phone,10/12/20,10/17/20,FALSE,,,FALSE,FALSE,,https://www.washingtonpost.com/context/oct-12-17-2020-post-abc-poll-north-carolina/5bed58ac-8dc1-4018-857b-ab7aedeb3d2e/?tid=a_inl_manual&tidloc=8,general,Trump,Donald Trump,REP,48
Utah,RMG Research,Deseret News | Hinckley Institute of Politics,555,B/C,1000,IVR/Text,10/12/20,10/17/20,FALSE,,,FALSE,FALSE,,https://www.deseret.com/utah/2020/10/22/21528825/news-poll-utahns-concerned-election-results-being-accepted-by-trump-biden-hinckley,general,Biden,Joseph R. Biden Jr.,DEM,38
Utah,RMG Research,Deseret News | Hinckley Institute of Politics,555,B/C,1000,IVR/Text,10/12/20,10/17/20,FALSE,,,FALSE,FALSE,,https://www.deseret.com/utah/2020/10/22/21528825/news-poll-utahns-concerned-election-results-being-accepted-by-trump-biden-hinckley,general,Trump,Donald Trump,REP,50
Utah,RMG Research,Deseret News | Hinckley Institute of Politics,555,B/C,1000,IVR/Text,10/12/20,10/17/20,FALSE,,,FALSE,FALSE,,https://www.deseret.com/utah/2020/10/22/21528825/news-poll-utahns-concerned-election-results-being-accepted-by-trump-biden-hinckley,general,Jorgensen,Jo Jorgensen,LIB,3
Utah,RMG Research,Deseret News | Hinckley Institute of Politics,555,B/C,1000,IVR/Text,10/12/20,10/17/20,FALSE,,,FALSE,FALSE,,https://www.deseret.com/utah/2020/10/22/21528825/news-poll-utahns-concerned-election-results-being-accepted-by-trump-biden-hinckley,general,Hawkins,Howie Hawkins,GRE,0
,USC Dornsife/Los Angeles Times,,343,B/C,5579,Online,10/4/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,traditional voting question (RV),https://election.usc.edu/,general,Biden,Joseph R. Biden Jr.,DEM,52.84
,USC Dornsife/Los Angeles Times,,343,B/C,5579,Online,10/4/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,traditional voting question (RV),https://election.usc.edu/,general,Trump,Donald Trump,REP,41.15
,USC Dornsife/Los Angeles Times,,343,B/C,5674,Online,10/4/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,traditional voting question,https://election.usc.edu/,general,Biden,Joseph R. Biden Jr.,DEM,54.03
,USC Dornsife/Los Angeles Times,,343,B/C,5674,Online,10/4/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,traditional voting question,https://election.usc.edu/,general,Trump,Donald Trump,REP,40.99
,USC Dornsife/Los Angeles Times,,343,B/C,5674,Online,10/4/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,probabilistic voting question,https://election.usc.edu/,general,Biden,Joseph R. Biden Jr.,DEM,53.55
,USC Dornsife/Los Angeles Times,,343,B/C,5674,Online,10/4/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,probabilistic voting question,https://election.usc.edu/,general,Trump,Donald Trump,REP,41.74
Wyoming,SurveyMonkey,Axios,324,D-,553,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,32
Wyoming,SurveyMonkey,Axios,324,D-,553,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,66
Wyoming,SurveyMonkey,Axios,324,D-,553,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,33
Wyoming,SurveyMonkey,Axios,324,D-,553,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,66
West Virginia,SurveyMonkey,Axios,324,D-,1002,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,34
West Virginia,SurveyMonkey,Axios,324,D-,1002,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,64
West Virginia,SurveyMonkey,Axios,324,D-,1002,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,34
West Virginia,SurveyMonkey,Axios,324,D-,1002,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,64
Wisconsin,SurveyMonkey,Axios,324,D-,4571,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,55
Wisconsin,SurveyMonkey,Axios,324,D-,4571,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,43
Wisconsin,SurveyMonkey,Axios,324,D-,4571,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,55
Wisconsin,SurveyMonkey,Axios,324,D-,4571,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,43
Washington,SurveyMonkey,Axios,324,D-,7667,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,60
Washington,SurveyMonkey,Axios,324,D-,7667,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,37
Washington,SurveyMonkey,Axios,324,D-,7667,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,61
Washington,SurveyMonkey,Axios,324,D-,7667,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,37
Vermont,SurveyMonkey,Axios,324,D-,759,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,65
Vermont,SurveyMonkey,Axios,324,D-,759,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,33
Vermont,SurveyMonkey,Axios,324,D-,759,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,67
Vermont,SurveyMonkey,Axios,324,D-,759,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,32
Virginia,SurveyMonkey,Axios,324,D-,5595,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,56
Virginia,SurveyMonkey,Axios,324,D-,5595,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,42
Virginia,SurveyMonkey,Axios,324,D-,5595,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,56
Virginia,SurveyMonkey,Axios,324,D-,5595,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,42
Texas,SurveyMonkey,Axios,324,D-,13991,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,49
Texas,SurveyMonkey,Axios,324,D-,13991,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,48
Texas,SurveyMonkey,Axios,324,D-,13991,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,47
Texas,SurveyMonkey,Axios,324,D-,13991,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,51
Tennessee,SurveyMonkey,Axios,324,D-,3901,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,42
Tennessee,SurveyMonkey,Axios,324,D-,3901,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,55
Tennessee,SurveyMonkey,Axios,324,D-,3901,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,41
Tennessee,SurveyMonkey,Axios,324,D-,3901,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,57
South Carolina,SurveyMonkey,Axios,324,D-,3596,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,47
South Carolina,SurveyMonkey,Axios,324,D-,3596,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,50
South Carolina,SurveyMonkey,Axios,324,D-,3596,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,46
South Carolina,SurveyMonkey,Axios,324,D-,3596,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,52
Rhode Island,SurveyMonkey,Axios,324,D-,645,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,67
Rhode Island,SurveyMonkey,Axios,324,D-,645,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,31
Rhode Island,SurveyMonkey,Axios,324,D-,645,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,68
Rhode Island,SurveyMonkey,Axios,324,D-,645,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,31
Oklahoma,SurveyMonkey,Axios,324,D-,2144,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,42
Oklahoma,SurveyMonkey,Axios,324,D-,2144,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,56
Oklahoma,SurveyMonkey,Axios,324,D-,2144,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,41
Oklahoma,SurveyMonkey,Axios,324,D-,2144,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,57
Ohio,SurveyMonkey,Axios,324,D-,6090,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,48
Ohio,SurveyMonkey,Axios,324,D-,6090,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,50
Ohio,SurveyMonkey,Axios,324,D-,6090,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,47
Ohio,SurveyMonkey,Axios,324,D-,6090,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,51
Nevada,SurveyMonkey,Axios,324,D-,2443,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,53
Nevada,SurveyMonkey,Axios,324,D-,2443,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,46
Nevada,SurveyMonkey,Axios,324,D-,2443,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,51
Nevada,SurveyMonkey,Axios,324,D-,2443,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,48
New Mexico,SurveyMonkey,Axios,324,D-,2001,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,53
New Mexico,SurveyMonkey,Axios,324,D-,2001,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,45
New Mexico,SurveyMonkey,Axios,324,D-,2001,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,53
New Mexico,SurveyMonkey,Axios,324,D-,2001,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,46
New Jersey,SurveyMonkey,Axios,324,D-,4902,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,61
New Jersey,SurveyMonkey,Axios,324,D-,4902,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,35
New Jersey,SurveyMonkey,Axios,324,D-,4902,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,61
New Jersey,SurveyMonkey,Axios,324,D-,4902,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,35
Nebraska,SurveyMonkey,Axios,324,D-,1364,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,46
Nebraska,SurveyMonkey,Axios,324,D-,1364,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,51
Nebraska,SurveyMonkey,Axios,324,D-,1364,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,46
Nebraska,SurveyMonkey,Axios,324,D-,1364,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,52
North Dakota,SurveyMonkey,Axios,324,D-,481,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,39
North Dakota,SurveyMonkey,Axios,324,D-,481,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,59
North Dakota,SurveyMonkey,Axios,324,D-,481,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,39
North Dakota,SurveyMonkey,Axios,324,D-,481,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,60
North Carolina,SurveyMonkey,Axios,324,D-,6100,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,53
North Carolina,SurveyMonkey,Axios,324,D-,6100,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,45
North Carolina,SurveyMonkey,Axios,324,D-,6100,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,52
North Carolina,SurveyMonkey,Axios,324,D-,6100,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,46
Montana,SurveyMonkey,Axios,324,D-,897,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,44
Montana,SurveyMonkey,Axios,324,D-,897,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,54
Montana,SurveyMonkey,Axios,324,D-,897,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,44
Montana,SurveyMonkey,Axios,324,D-,897,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,54
Mississippi,SurveyMonkey,Axios,324,D-,1383,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,44
Mississippi,SurveyMonkey,Axios,324,D-,1383,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,54
Mississippi,SurveyMonkey,Axios,324,D-,1383,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,39
Mississippi,SurveyMonkey,Axios,324,D-,1383,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,60
Maine,SurveyMonkey,Axios,324,D-,1365,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,56
Maine,SurveyMonkey,Axios,324,D-,1365,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,42
Maine,SurveyMonkey,Axios,324,D-,1365,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,56
Maine,SurveyMonkey,Axios,324,D-,1365,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,43
Maryland,SurveyMonkey,Axios,324,D-,4385,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,67
Maryland,SurveyMonkey,Axios,324,D-,4385,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,31
Maryland,SurveyMonkey,Axios,324,D-,4385,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Biden,Joseph R. Biden Jr.,DEM,66
Maryland,SurveyMonkey,Axios,324,D-,4385,Online,9/20/20,10/17/20,FALSE,,TRUE,FALSE,FALSE,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,Trump,Donald Trump,REP,32
